Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source
SRR28834939,WGS,438,288527551,PRJNA1102327,SAMN41106815,Viral,93410508,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397632,USA,North America,USA,Turkey Vulture,Illumina MiSeq,24-007419-001-original,24-007419-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007419-001-original,SRP503016,,
SRR28834940,WGS,420,64403178,PRJNA1102327,SAMN41106761,Viral,36746963,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397631,USA,North America,USA,Snow Goose,Illumina MiSeq,24-004881-002-original,24-004881-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-004881-002-original,SRP503016,,
SRR28834941,WGS,417,288530454,PRJNA1102327,SAMN41106814,Viral,93881388,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397630,USA,North America,USA,Common Raven,Illumina MiSeq,24-007417-001-original,24-007417-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007417-001-original,SRP503016,,
SRR28834942,WGS,285,62412477,PRJNA1102327,SAMN41106813,Viral,21857104,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397629,USA,North America,USA,Turkey,Illumina iSeq 100,24-007379-002-original,24-007379-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007379-002-original,SRP503016,,
SRR28834943,WGS,261,39329207,PRJNA1102327,SAMN41106812,Viral,13867031,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397628,USA,North America,USA,Turkey,Illumina iSeq 100,24-007379-001-original,24-007379-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007379-001-original,SRP503016,,
SRR28834944,WGS,444,60773939,PRJNA1102327,SAMN41106811,Viral,36393288,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397627,USA,North America,USA,Chicken,Illumina MiSeq,24-007263-003-original,24-007263-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:53:00Z,1,24-007263-003-original,SRP503016,,
SRR28834945,WGS,442,63868192,PRJNA1102327,SAMN41106810,Viral,37563918,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397626,USA,North America,USA,Chicken,Illumina MiSeq,24-007263-002-original,24-007263-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007263-002-original,SRP503016,,
SRR28834946,WGS,439,59871393,PRJNA1102327,SAMN41106809,Viral,35226546,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397625,USA,North America,USA,Turkey,Illumina MiSeq,24-007263-001-original,24-007263-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:53:00Z,1,24-007263-001-original,SRP503016,,
SRR28834947,WGS,291,55949499,PRJNA1102327,SAMN41106808,Viral,18032478,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397624,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-059,24-007234-059,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-059,SRP503016,,
SRR28834948,WGS,293,56208780,PRJNA1102327,SAMN41106807,Viral,18129600,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397623,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-050,24-007234-050,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-050,SRP503016,,
SRR28834949,WGS,293,53946029,PRJNA1102327,SAMN41106806,Viral,17389358,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397622,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-048,24-007234-048,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-048,SRP503016,,
SRR28834950,WGS,294,47672746,PRJNA1102327,SAMN41106805,Viral,15499609,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397621,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-047,24-007234-047,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-047,SRP503016,,
SRR28834951,WGS,445,61513179,PRJNA1102327,SAMN41106760,Viral,33544709,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397620,USA,North America,USA,Western Gull,Illumina MiSeq,24-004708-001-original,24-004708-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-004708-001-original,SRP503016,,
SRR28834952,WGS,293,65473476,PRJNA1102327,SAMN41106804,Viral,20946310,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397619,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-044,24-007234-044,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:53:00Z,1,24-007234-044,SRP503016,,
SRR28834953,WGS,293,44930144,PRJNA1102327,SAMN41106803,Viral,14460244,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397618,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-037,24-007234-037,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-037,SRP503016,,
SRR28834954,WGS,291,37111025,PRJNA1102327,SAMN41106802,Viral,12037414,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397617,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-036,24-007234-036,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-036,SRP503016,,
SRR28834955,WGS,293,91532278,PRJNA1102327,SAMN41106801,Viral,29385804,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397616,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-035,24-007234-035,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-035,SRP503016,,
SRR28834956,WGS,294,59313310,PRJNA1102327,SAMN41106800,Viral,19294342,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397615,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-034,24-007234-034,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-034,SRP503016,,
SRR28834957,WGS,295,48238224,PRJNA1102327,SAMN41106799,Viral,15788731,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397614,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-032,24-007234-032,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-032,SRP503016,,
SRR28834958,WGS,295,47077055,PRJNA1102327,SAMN41106798,Viral,15263571,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397613,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-030,24-007234-030,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-030,SRP503016,,
SRR28834959,WGS,294,95884664,PRJNA1102327,SAMN41106797,Viral,30869894,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397612,USA,North America,USA,GOAT,Illumina iSeq 100,24-007234-029,24-007234-029,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-029,SRP503016,,
SRR28834960,WGS,392,72877943,PRJNA1102327,SAMN41106796,Viral,41877603,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397611,USA,North America,USA,GOAT,Illumina MiSeq,24-007234-009-original,24-007234-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-007234-009-original,SRP503016,,
SRR28834961,WGS,295,67816785,PRJNA1102327,SAMN41106766,Viral,23249048,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397610,USA,North America,USA,Turkey,Illumina iSeq 100,24-005369-001-original,24-005369-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-005369-001-original,SRP503016,,
SRR28834962,WGS,295,59252912,PRJNA1102327,SAMN41106765,Viral,20315453,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397609,USA,North America,USA,Chicken,Illumina iSeq 100,24-005334-002-original,24-005334-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-005334-002-original,SRP503016,,
SRR28834963,WGS,433,69866216,PRJNA1102327,SAMN41106756,Viral,41855036,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397608,USA,North America,USA,Harris Hawk,Illumina MiSeq,24-004080-001-original-repeat2,24-004080-001-original-repeat2,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:53:00Z,1,24-004080-001-original-repeat2,SRP503016,,
SRR28834964,WGS,452,59118804,PRJNA1102327,SAMN41106755,Viral,33664288,USDA-NVSL,2024,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24397607,USA,North America,USA,Red Tailed Hawk,Illumina MiSeq,24-003714-001-original-repeat,24-003714-001-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-29T00:00:00Z,2024-04-29T16:54:00Z,1,24-003714-001-original-repeat,SRP503016,,
SRR29040269,WGS,147.08,170517611,SRP503016,SRS21305420,Viral,58497393,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565324,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-003,24-013021-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013021-003,SRP503016,H5N1,N/A
SRR29040270,WGS,145.59,214842695,SRP503016,SRS21305419,Viral,72970818,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565323,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-002,24-013021-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013021-002,SRP503016,H5N1,N/A
SRR29040271,WGS,145.83,175941557,SRP503016,SRS21305418,Viral,60426090,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565322,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-001,24-013021-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013021-001,SRP503016,H5N1,N/A
SRR29040272,WGS,146.30,149089879,SRP503016,SRS21305415,Viral,50984833,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565321,USA,North America,USA,DOMESTIC-CAT,NextSeq 2000,24-012039-002,24-012039-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-012039-002,SRP503016,H5N1,N/A
SRR29040273,WGS,146.12,181183558,SRP503016,SRS21305414,Viral,61918721,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565320,USA,North America,USA,DOMESTIC-CAT,NextSeq 2000,24-012039-001,24-012039-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-012039-001,SRP503016,H5N1,N/A
SRR29040274,WGS,145.93,200833621,SRP503016,SRS21305416,Viral,69096940,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565319,USA,North America,USA,DOMESTIC-CAT,NextSeq 2000,24-012046-004,24-012046-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-012046-004,SRP503016,H5N1,N/A
SRR29040275,WGS,146.26,189623144,SRP503016,SRS21305413,Viral,64955551,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565318,USA,North America,USA,DOMESTIC-CAT,NextSeq 2000,24-012046-003,24-012046-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-012046-003,SRP503016,H5N1,N/A
SRR29040276,WGS,146.95,147830101,SRP503016,SRS21305412,Viral,50352989,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565317,USA,North America,USA,RED FOX,NextSeq 2000,24-013016-005,24-013016-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013016-005,SRP503016,H5N1,N/A
SRR29040277,WGS,146.69,222688012,SRP503016,SRS21305411,Viral,76036863,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565316,USA,North America,USA,RED FOX,NextSeq 2000,24-013016-004,24-013016-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013016-004,SRP503016,H5N1,N/A
SRR29040278,WGS,146.18,186926494,SRP503016,SRS21305410,Viral,63777226,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565315,USA,North America,USA,RED FOX,NextSeq 2000,24-013016-003,24-013016-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013016-003,SRP503016,H5N1,N/A
SRR29040279,WGS,147.16,156305734,SRP503016,SRS21305409,Viral,53279064,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565314,USA,North America,USA,RED FOX,NextSeq 2000,24-013016-002,24-013016-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013016-002,SRP503016,H5N1,N/A
SRR29040280,WGS,147.34,181311978,SRP503016,SRS21305408,Viral,62431827,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565313,USA,North America,USA,RED FOX,NextSeq 2000,24-013016-001,24-013016-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013016-001,SRP503016,H5N1,N/A
SRR29040281,WGS,147.13,175917511,SRP503016,SRS21305407,Viral,59556477,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565312,USA,North America,USA,COMON-GRACKLE,NextSeq 2000,24-012607-002,24-012607-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-012607-002,SRP503016,H5N1,N/A
SRR29040282,WGS,147.13,200654190,SRP503016,SRS21305402,Viral,68837714,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565311,USA,North America,USA,HAWK,NextSeq 2000,24-012607-001,24-012607-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-012607-001,SRP503016,H5N1,N/A
SRR29040283,WGS,147.09,186299452,SRP503016,SRS21305406,Viral,63351870,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565310,USA,North America,USA,TURKEY,NextSeq 2000,24-012707-001,24-012707-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-012707-001,SRP503016,H5N1,N/A
SRR29040284,WGS,146.17,169304111,SRP503016,SRS21305404,Viral,57869237,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565309,USA,North America,USA,CATTLE,NextSeq 2000,24-013170-012,24-013170-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013170-012,SRP503016,H5N1,N/A
SRR29040285,WGS,121.56,35143688,SRP503016,SRS21305403,Viral,12477099,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565308,USA,North America,USA,CATTLE,NextSeq 2000,24-013170-011,24-013170-011-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013170-011,SRP503016,H5N1,N/A
SRR29040286,WGS,146.07,108803737,SRP503016,SRS21305400,Viral,37411502,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565307,USA,North America,USA,DOMESTIC-CAT,NextSeq 2000,24-012046-002,24-012046-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-012046-002,SRP503016,H5N1,N/A
SRR29040287,WGS,146.76,170884962,SRP503016,SRS21305398,Viral,58431354,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565306,USA,North America,USA,CATTLE,NextSeq 2000,24-013170-006,24-013170-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013170-006,SRP503016,H5N1,N/A
SRR29040288,WGS,120.76,37050356,SRP503016,SRS21305405,Viral,13057429,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565305,USA,North America,USA,CATTLE,NextSeq 2000,24-013172-002,24-013172-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013172-002,SRP503016,H5N1,N/A
SRR29040289,WGS,147.26,194676676,SRP503016,SRS21305401,Viral,66103403,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565304,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-011,24-013021-011-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:50,2024-04-20T18:12:00Z,1,24-013021-011,SRP503016,H5N1,N/A
SRR29040290,WGS,146.13,232822802,SRP503016,SRS21305397,Viral,78866583,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565303,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-010,24-013021-010-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-013021-010,SRP503016,H5N1,N/A
SRR29040291,WGS,147.38,146562060,SRP503016,SRS21305399,Viral,50110412,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565302,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-009,24-013021-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-013021-009,SRP503016,H5N1,N/A
SRR29040292,WGS,147.46,182075637,SRP503016,SRS21305395,Viral,62320983,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565301,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-008,24-013021-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-013021-008,SRP503016,H5N1,N/A
SRR29040293,WGS,146.95,159553949,SRP503016,SRS21305394,Viral,54133075,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565300,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-007,24-013021-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-013021-007,SRP503016,H5N1,N/A
SRR29040294,WGS,146.63,205219167,SRP503016,SRS21305396,Viral,69568664,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565299,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-006,24-013021-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-013021-006,SRP503016,H5N1,N/A
SRR29040295,WGS,147.31,181260141,SRP503016,SRS21305393,Viral,61920068,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565298,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-005,24-013021-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-013021-005,SRP503016,H5N1,N/A
SRR29040296,WGS,146.94,156968286,SRP503016,SRS21305392,Viral,53359184,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565297,USA,North America,USA,CATTLE,NextSeq 2000,24-013021-004,24-013021-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-013021-004,SRP503016,H5N1,N/A
SRR29040297,WGS,145.89,186665506,SRP503016,SRS21305391,Viral,64043820,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565296,USA,North America,USA,DOMESTIC-CAT,NextSeq 2000,24-012046-001,24-012046-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-012046-001,SRP503016,H5N1,N/A
SRR29040298,WGS,146.67,131249163,SRP503016,SRS21305390,Viral,45034425,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24565295,USA,North America,USA,CATTLE,NextSeq 2000,24-012341-002,24-012341-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-17 00:10:49,2024-04-20T18:12:00Z,1,24-012341-002,SRP503016,H5N1,N/A
SRR28980984,WGS,146.68,234685922,SRP503016,SRS21258336,Viral,84201489,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510176,USA,North America,USA,DOMESTIC CAT,Illumina iSeq 100,24-011797-002-original,24-011797-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-011797-002,SRP503016,H5N1,N/A
